Tag,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000162493,-1.67802714521082,2.70531408495576,-9.54114663999212,3.56932029169179e-20,5.91200607414267e-19,34.8316368866558
ENSG00000223656,-1.577414348861,-inf,-9.67273344379789,3.87879077207421e-20,6.41148282824798e-19,34.8071066864978
ENSG00000267505,-1.75018606480498,-inf,-9.57348627384721,3.7631836943842404e-20,6.22250554596771e-19,34.7939848423874
ENSG00000095383,-1.22192911522016,3.69943975317084,-9.53583496474517,3.7314653836617704e-20,6.17426024003442e-19,34.7877786629343
ENSG00000161860,1.20430321206378,-1.18123373403451,9.53489162810002,3.76101572413748e-20,6.2210374794387e-19,34.7799914567018
ENSG00000171224,1.05469919689144,2.95205943296611,9.53025574327403,3.90964090922937e-20,6.46027947180618e-19,34.7417306344827
ENSG00000135763,0.831867382890883,1.51142451341109,9.52974891124024,3.9262386516604705e-20,6.485500331568451e-19,34.73754848383
ENSG00000272695,-1.50916556776722,-1.4028816519359,-9.52847192931349,3.96836753138285e-20,6.5528629603334205e-19,34.7270121259771
ENSG00000100908,0.971020551851074,2.72623619972783,9.52742091809614,4.00337726773777e-20,6.608428161693351e-19,34.7183410270055
ENSG00000107937,0.80573881991657,3.11497968913996,9.52630607684749,4.04084778692428e-20,6.66801629545533e-19,34.7091440826572
ENSG00000235501,-1.19741131125639,2.09367269192766,-9.52605766029658,4.0492444599893403e-20,6.67960397223699e-19,34.7070948643409
ENSG00000213024,0.647821406893821,3.56408168148847,9.52553838951514,4.06685210604567e-20,6.704098093538041e-19,34.7028114633661
ENSG00000103037,0.794572973047494,1.44289561602265,9.52267661506997,4.1652604211436604e-20,6.8639932413129405e-19,34.67920811517
ENSG00000243554,1.03282627745921,2.6424900730243,9.5217209435584,4.19864601080652e-20,6.91666441312421e-19,34.6713270867895
ENSG00000108106,1.4641352973092,2.28689531284139,9.52033090143354,4.24767988612284e-20,6.989972554996541e-19,34.6598650209123
ENSG00000121578,0.943053663694831,2.02158205235832,9.52029651836177,4.24889991716768e-20,6.989972554996541e-19,34.6595815191674
ENSG00000108219,-0.563157827108458,2.86835263709107,-9.51943833165742,4.27946412643698e-20,7.037872018695711e-19,34.6525056811662
ENSG00000118971,-1.38890200898557,2.41573155711469,-9.51925929709433,4.28586783548595e-20,7.0460189174936e-19,34.6510295818088
ENSG00000143379,0.706837486180477,2.75950190878158,9.51701756528984,4.36685851393941e-20,7.176740723771171e-19,34.6325487390207
ENSG00000172590,0.7959843131452,3.46469370632089,9.51639545371963,4.38960216954687e-20,7.211680075506051e-19,34.6274206167966
