Tag,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000172081,-0.266087527241799,3.72293125531203,-3.1802078360455,0.00154811248769,0.0047391258308202,-2.43885350489335
ENSG00000161021,0.223704352493345,2.35244210893256,3.17928990912791,0.0015529408274916,0.0047527089485238,-2.44171861110224
ENSG00000204231,0.20058370758958,3.75311333926504,3.17902982219344,0.0015543114227343,0.0047560050504107,-2.44253026970272
ENSG00000115042,0.240423367405201,1.2695263973676,3.17668225689258,0.0015667331507041,0.0047917223249756,-2.44985346054474
ENSG00000258056,0.268330288488701,2.28202143563591,3.17667475249752,0.001566773005409,0.0047917223249756,-2.44987686199569
ENSG00000147403,0.284265958547581,7.97127720907436,3.17531097236048,0.001574031393744,0.0048114985307447,-2.45412874047173
ENSG00000131165,0.259663631989397,4.96985764549501,3.17412590104876,0.0015803638382376,0.0048296403878023,-2.45782202259609
ENSG00000132823,0.228222539301703,4.2848219289598,3.17376649616766,0.001582288965002,0.0048346115581391,-2.4589418467811
ENSG00000038358,0.271091285596956,2.64897607164239,3.17197886190994,0.0015918964981342,0.0048633553856685,-2.46450988905798
ENSG00000141642,-0.23600552073823,0.583467122520557,-3.17185588955117,0.0015925593808621,0.0048650746939751,-2.46489280631486
ENSG00000196116,-0.240960979832343,2.43726543556645,-3.17121551014654,0.0015960154665585,0.004874713319612,-2.4668866186162
ENSG00000071889,0.292426663439768,3.31026382058471,3.16943190026798,0.0016056780125638,0.0049026849947576,-2.472437811465
ENSG00000155858,0.251705624952209,-0.0213171257400755,3.16929913436721,0.0016063994142236,0.0049042714117995,-2.47285090279685
ENSG00000055917,0.181901013791832,4.40510569517334,3.16869846910768,0.0016096669500563,0.0049130124841031,-2.47471961950332
ENSG00000107771,-0.289431779142101,2.71930203302887,-3.16843792231386,0.0016110861947612,0.0049167266897017,-2.47553009452246
ENSG00000136816,0.199473513893679,3.41517351552182,3.16725093967711,0.0016175665248521,0.0049349538833724,-2.47922159008941
ENSG00000165516,0.25604624190113,2.6416608991114,3.16545113127117,0.0016274384717459,0.0049622680017214,-2.48481641215375
ENSG00000116205,0.208884361308679,0.028265919985205,3.16301903159418,0.001640866856262,0.0050013300686003,-2.49237186825764
ENSG00000162889,0.185065274872458,5.40977780516098,3.16256656493085,0.0016433763156326,0.0050086647106177,-2.49377686225161
ENSG00000103415,0.242969388032402,3.74408665398977,3.15797244260636,0.0016690573539502,0.0050821541497443,-2.508031470491
ENSG00000147475,0.291581981585183,2.86903797699012,3.15648998878631,0.0016774229030758,0.0051053874128376,-2.51262694097999
ENSG00000155252,-0.216586685353876,3.08898252708157,-3.15565303581943,0.0016821629258636,0.0051185318206871,-2.51522049665167
ENSG00000100811,0.153449608009699,3.8073200194717,3.15514474389739,0.0016850476263296,0.0051266674699018,-2.51679527057996
ENSG00000084112,-0.281967700560536,2.06767859072031,-3.15508234905514,0.0016854020489213,0.0051274247759752,-2.51698856339882
ENSG00000141873,0.249063790224205,1.89225668277598,3.15476504386859,0.0016872055075387,0.0051319475527233,-2.51797148510931
ENSG00000139718,0.261749601702079,2.38287971771425,3.15247727102589,0.00170026122333,0.0051693940609466,-2.52505552873759
ENSG00000083812,-0.222454830911188,0.512193595601216,-3.14790089488359,0.0017266573797809,0.0052447258381908,-2.53921127275646
ENSG00000127184,0.245136420524153,6.4551059431371,3.14489011903403,0.0017442287705174,0.0052947895284424,-2.54851342165466
ENSG00000111554,0.287830467221048,0.705675348837661,3.14388486619927,0.0017501322014636,0.0053113829135407,-2.55161735227114
ENSG00000127870,-0.196237743797655,2.96159586155986,-3.14222983578262,0.0017598916402633,0.0053390008141504,-2.55672551753342
ENSG00000114742,-0.185208815079838,2.36738067803269,-3.14188206124888,0.0017619487758505,0.0053449079063676,-2.55779857473379
ENSG00000268006,0.247840975301097,1.60332934922693,3.14028734864572,0.0017714101381918,0.0053705919574338,-2.56271758406279
ENSG00000053371,0.226031822196016,4.46987385512719,3.14007295905519,0.0017726856669996,0.0053737886194986,-2.56337870044462
ENSG00000099910,0.229103060547828,2.26647202938898,3.13617824244691,0.0017960054690417,0.0054383748382467,-2.57538129457647
ENSG00000113300,0.235643422755753,2.96012019914418,3.13607878246618,0.0017966046751029,0.0054398503050452,-2.57568761797727
ENSG00000114999,-0.262531843198502,1.17732840910623,-3.13503985157295,0.0018028748336837,0.0054571353654642,-2.5788868239559
ENSG00000187051,0.278828702599432,3.69531414958531,3.13478344551578,0.0018044253952234,0.0054614885981362,-2.57967622378716
ENSG00000181396,0.231859887074313,2.72323571798508,3.13382825926362,0.0018102125034166,0.0054783221465024,-2.58261641524866
ENSG00000165669,-0.200442471185465,1.23270222048787,-3.13316486423394,0.0018142418174006,0.0054891488980339,-2.58465792406868
ENSG00000137409,-0.196393708571764,6.00612844889482,-3.13286369872378,0.0018160737554805,0.0054933235587631,-2.58558458234319
ENSG00000175938,0.261419059783421,2.37882559186254,3.13265629445931,0.001817336350797,0.0054964584664975,-2.58622269587088
ENSG00000134049,0.25529278488637,3.92661096850683,3.12930327306209,0.0018378607618194,0.0055547309809156,-2.5965331490432
ENSG00000115239,0.239105160321557,-0.624535452510784,3.12891978812522,0.0018402216950966,0.0055615207535206,-2.59771167441003
ENSG00000236287,0.238065880645814,2.13673554026762,3.12880744214831,0.001840913884444,0.0055632667149013,-2.59805690944043
ENSG00000114982,-0.203411218037457,2.82488620659803,-3.12794096301797,0.0018462605244569,0.0055776900849828,-2.60071916476564
ENSG00000154719,0.231989876375874,3.75191272683544,3.1274259676412,0.0018494450947498,0.0055855747479683,-2.60230114894195
ENSG00000116668,0.252317513417988,0.968770070971163,3.12607391446912,0.0018578298616637,0.0056091549321117,-2.60645324252092
ENSG00000164252,0.196352654816803,2.82822471302894,3.12437512263701,0.0018684145596176,0.0056390102070389,-2.61166769194898
ENSG00000167378,0.290481942682237,1.62544593815163,3.12345478979367,0.0018741720636946,0.0056553331126587,-2.61449151243335
ENSG00000176386,0.191570066758739,2.41749174232196,3.121067101623,0.0018891854501826,0.0056967451801022,-2.62181380704132
ENSG00000269556,0.212811094282916,0.865942474240733,3.12068695547192,0.0018915859399541,0.0057022146221669,-2.62297909662871
ENSG00000091640,-0.24273564438804,3.78365946854784,-3.1202650794553,0.001894253226961,0.0057091927605199,-2.62427214299527
